05-01-17-13-09-09	MouseMoveD	697.386	115.8502	1108.568	468.0859
05-01-17-13-09-09	MouseMoveD	409.9233	115.9669	1517.822	444.681
05-01-17-13-09-09	MouseMoveD	136.1231	116.1852	1387.542	447.1517
05-01-17-13-09-09	MouseMoveV	-0.9881762	116.1852	1387.542	447.1517
05-01-17-13-09-10	MouseDown	0	116.4002	1314.251	445.485
05-01-17-13-09-10	MouseMoveS	0	116.4002	1314.251	445.485
05-01-17-13-09-10	nextTutorial	7	116.5164	1314.251	445.485
05-01-17-13-09-10	MouseUp	0	116.5164	1314.251	445.485
05-01-17-13-09-10	MouseDown	0	116.7998	1300.918	443.8184
05-01-17-13-09-10	nextTutorial	8	116.9172	1300.918	443.8184
05-01-17-13-09-10	MouseUp	0	116.9172	1300.918	443.8184
05-01-17-13-09-10	MouseMoveS	0	116.9172	1300.918	443.8184
05-01-17-13-09-11	MouseDown	0	117.2506	1299.251	442.1517
05-01-17-13-09-11	MouseMoveS	0	117.2506	1299.251	442.1517
05-01-17-13-09-11	nextTutorial	9	117.3503	1299.251	442.1517
05-01-17-13-09-11	MouseUp	0	117.3503	1299.251	442.1517
05-01-17-13-09-11	MouseDown	0	118.1834	1299.251	442.1517
05-01-17-13-09-12	nextTutorial	10	118.2831	1299.251	442.1517
05-01-17-13-09-12	MouseUp	0	118.2831	1299.251	442.1517
05-01-17-13-09-12	MouseMoveV	0.07987513	118.7996	1307.5	429.681
05-01-17-13-09-13	MouseMoveD	115.8711	119.2165	1382.975	285.2572
05-01-17-13-09-13	MouseMoveD	119.9955	119.3172	1446.481	183.444
05-01-17-13-09-13	MouseMoveD	111.0913	119.5506	1530.505	65.9538
05-01-17-13-09-13	MouseMoveV	-0.6417227	119.783	1511.032	52.04102
05-01-17-13-09-13	MouseMoveV	0.3045591	119.8831	1507.698	47.04102
05-01-17-13-09-13	MouseMoveV	0.219784	119.9834	1489.639	53.97137
05-01-17-13-09-14	MouseMoveV	-0.9563209	120.2171	1426.11	95.70966
05-01-17-13-09-14	MouseMoveV	-0.7399324	120.3329	1424.443	98.20966
05-01-17-13-09-14	MouseMoveV	-0.2795455	120.7335	1434.74	110.5599
05-01-17-13-09-14	MouseMoveD	116.127	120.8335	1533.841	50.02606
05-01-17-13-09-14	MouseDown	0	121.0164	1540.397	45.92773
05-01-17-13-09-14	MouseMoveS	0	121.0663	1540.397	45.92773
05-01-17-13-09-14	endTutorial	11	121.1332	1540.397	45.92773
05-01-17-13-09-14	MouseUp	0	121.1332	1540.397	45.92773
05-01-17-13-09-15	MouseMoveV	-0.8486977	121.3666	1537.933	50.9668
05-01-17-13-09-15	MouseMoveD	167.2686	121.583	1324.329	209.0527
05-01-17-13-09-15	MouseMoveD	148.24	121.6835	1207.581	300.4037
05-01-17-13-09-16	MouseMoveV	-0.6459484	122.7162	1092.37	563.6914
05-01-17-13-09-16	MouseMoveD	106.9218	122.8163	999.5703	510.5827
05-01-17-13-09-16	MouseMoveD	140.1425	122.9329	860.2669	495.2702
05-01-17-13-09-16	MouseMoveV	-0.9994788	123.0332	872.0084	496.1784
05-01-17-13-09-17	MouseMoveS	0	123.2333	880.7129	491.8229
05-01-17-13-09-17	MouseMoveV	-0.5904977	123.5662	876.4778	482.6986
05-01-17-13-09-17	MouseMoveS	0	124.0001	860.6445	481.8652
05-01-17-13-09-20	MouseMoveV	-1	127.0333	861.4778	481.8652
05-01-17-13-09-21	MouseMoveD	133.9789	127.2508	1016.331	391.8425
05-01-17-13-09-21	OnMouseComponent	semaphore/4001	127.4497	1074.443	290.0424
05-01-17-13-09-21	MouseMoveS	0	127.7999	1087.171	273.9551
05-01-17-13-09-21	OnHoverBehavior	semaphore	127.8499	1087.171	273.9551
05-01-17-13-09-22	MouseMoveV	-0.7071068	128.3166	1092.171	253.9551
05-01-17-13-09-22	EndHoverBehavior	semaphore	128.6666	1019.632	274.0039
05-01-17-13-09-22	OutMouseComponent	semaphore/4001	128.6666	1019.632	274.0039
05-01-17-13-09-22	MouseMoveV	-0.9827112	129.083	975.3157	312.487
05-01-17-13-09-23	OnMouseComponent	semaphore/4001	129.2331	1037.672	285.0554
05-01-17-13-09-23	MouseMoveS	0	129.7661	1087.383	251.0547
05-01-17-13-09-23	OnHoverBehavior	semaphore	129.8666	1087.383	251.0547
05-01-17-13-09-23	MouseMoveV	-0.3644151	129.9828	1084.883	250.2214
05-01-17-13-09-24	MouseMoveS	0	130.3498	1083.216	249.3881
05-01-17-13-09-24	EndHoverBehavior	semaphore	130.6498	1017.051	265.918
05-01-17-13-09-24	OutMouseComponent	semaphore/4001	130.6498	1017.051	265.918
05-01-17-13-09-25	MouseMoveS	0	131.6665	918.5449	304.2709
